country_code,country_name,year,indicator_code,indicator_name,value
NIC,Nicaragua,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",61.0
MEX,Mexico,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",45.0
HND,Honduras,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",48.0
GTM,Guatemala,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",97.0
SLV,El Salvador,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",39.0
ECU,Ecuador,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",69.0
DOM,Dominican Republic,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",124.0
CUB,Cuba,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",41.0
CRI,Costa Rica,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",27.0
COL,Colombia,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",74.0
CHL,Chile,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",12.0
BRA,Brazil,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",104.0
BOL,Bolivia,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",164.0
ARG,Argentina,2022,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",39.0
VEN,"Venezuela, RB",2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",227.0
URY,Uruguay,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",15.0
PER,Peru,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",51.0
PRY,Paraguay,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",58.0
PAN,Panama,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",37.0
NIC,Nicaragua,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",60.0
MEX,Mexico,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",42.0
HND,Honduras,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",47.0
GTM,Guatemala,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",94.0
SLV,El Salvador,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",39.0
ECU,Ecuador,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",55.0
DOM,Dominican Republic,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",124.0
CUB,Cuba,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",35.0
CRI,Costa Rica,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",24.0
COL,Colombia,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",59.0
CHL,Chile,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",10.0
BRA,Brazil,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",67.0
BOL,Bolivia,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",146.0
ARG,Argentina,2023,SH.STA.MMRT,"Maternal mortality ratio (per 100,000 live births)",33.0
VEN,"Venezuela, RB",2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),22.1556886227545
URY,Uruguay,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),21.2121212121212
PER,Peru,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),26.1538461538462
PRY,Paraguay,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),16.25
PAN,Panama,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),22.5352112676056
NIC,Nicaragua,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),47.2527472527472
MEX,Mexico,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),48.2
HND,Honduras,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),21.09375
GTM,Guatemala,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),19.375
SLV,El Salvador,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),33.3333333333333
ECU,Ecuador,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),39.4160583941606
DOM,Dominican Republic,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),27.8947368421053
CUB,Cuba,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),53.2231404958678
CRI,Costa Rica,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),45.6140350877193
COL,Colombia,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),18.3431952662722
CHL,Chile,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),22.5806451612903
BRA,Brazil,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),14.6198830409357
BOL,Bolivia,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),46.1538461538462
ARG,Argentina,2020,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),40.8560311284047
VEN,"Venezuela, RB",2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),22.1556886227545
URY,Uruguay,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),24.2424242424242
PER,Peru,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),40.0
PRY,Paraguay,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),16.25
PAN,Panama,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),22.5352112676056
NIC,Nicaragua,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),50.5494505494505
MEX,Mexico,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),50.0
HND,Honduras,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),27.34375
GTM,Guatemala,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),19.375
SLV,El Salvador,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),27.3809523809524
ECU,Ecuador,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),39.4160583941606
DOM,Dominican Republic,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),27.8947368421053
CUB,Cuba,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),53.4129692832764
CRI,Costa Rica,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),45.6140350877193
COL,Colombia,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),18.8235294117647
CHL,Chile,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),35.4838709677419
BRA,Brazil,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),15.2046783625731
BOL,Bolivia,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),46.1538461538462
ARG,Argentina,2021,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),44.7470817120623
VEN,"Venezuela, RB",2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),
URY,Uruguay,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),25.2525252525253
PER,Peru,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),40.0
PRY,Paraguay,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),17.5
PAN,Panama,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),22.5352112676056
NIC,Nicaragua,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),51.6483516483517
MEX,Mexico,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),50.0
HND,Honduras,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),27.34375
GTM,Guatemala,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),19.375
SLV,El Salvador,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),27.3809523809524
ECU,Ecuador,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),38.6861313868613
DOM,Dominican Republic,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),27.8947368421053
CUB,Cuba,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),53.4129692832764
CRI,Costa Rica,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),47.3684210526316
COL,Colombia,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),28.8770053475936
CHL,Chile,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),35.4838709677419
BRA,Brazil,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),17.7387914230019
BOL,Bolivia,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),46.1538461538462
ARG,Argentina,2022,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),44.7470817120623
VEN,"Venezuela, RB",2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),
URY,Uruguay,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),26.2626262626263
PER,Peru,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),38.7596899224806
PRY,Paraguay,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),22.5
PAN,Panama,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),22.5352112676056
NIC,Nicaragua,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),51.6483516483517
MEX,Mexico,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),50.0
HND,Honduras,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),27.34375
GTM,Guatemala,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),20.0
SLV,El Salvador,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),27.3809523809524
ECU,Ecuador,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),43.0656934306569
DOM,Dominican Republic,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),27.8947368421053
CUB,Cuba,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),55.7446808510638
CRI,Costa Rica,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),47.3684210526316
COL,Colombia,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),28.8770053475936
CHL,Chile,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),35.4838709677419
BRA,Brazil,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),17.5438596491228
BOL,Bolivia,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),46.1538461538462
ARG,Argentina,2023,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),43.1906614785992
VEN,"Venezuela, RB",2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),
URY,Uruguay,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),28.2828282828283
PER,Peru,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),38.4615384615385
PRY,Paraguay,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),23.75
PAN,Panama,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),21.4285714285714
NIC,Nicaragua,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),53.8461538461538
MEX,Mexico,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),50.2
HND,Honduras,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),27.34375
GTM,Guatemala,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),20.0
SLV,El Salvador,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),31.6666666666667
ECU,Ecuador,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),43.0656934306569
DOM,Dominican Republic,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),36.8421052631579
CUB,Cuba,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),55.7446808510638
CRI,Costa Rica,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),49.1228070175439
COL,Colombia,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),29.4117647058824
CHL,Chile,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),35.4838709677419
BRA,Brazil,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),17.5438596491228
BOL,Bolivia,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),46.1538461538462
ARG,Argentina,2024,SG.GEN.PARL.ZS,Proportion of seats held by women in national parliaments (%),42.4124513618677
URY,Uruguay,2023,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),
PER,Peru,2023,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),22.38912773
PRY,Paraguay,2023,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),19.0618515
MEX,Mexico,2023,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),15.65447235
SLV,El Salvador,2023,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),25.55768776
ECU,Ecuador,2023,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),
CRI,Costa Rica,2023,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),25.26070213
COL,Colombia,2023,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),24.5977459
URY,Uruguay,2024,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),19.156147
PER,Peru,2024,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),
PRY,Paraguay,2024,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),
MEX,Mexico,2024,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),
SLV,El Salvador,2024,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),
ECU,Ecuador,2024,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),21.04698563
CRI,Costa Rica,2024,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),
COL,Colombia,2024,IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),
VEN,"Venezuela, RB",2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),24.3750354288306
URY,Uruguay,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),80.3531025025711
PER,Peru,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),19.125773046875
PRY,Paraguay,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),52.7540030203876
PAN,Panama,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),29.3084389323268
NIC,Nicaragua,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),42.3051354495596
MEX,Mexico,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),51.5149441086448
HND,Honduras,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),31.6203414067388
GTM,Guatemala,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),43.0384471817842
SLV,El Salvador,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),57.707528957529
ECU,Ecuador,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),21.8231599291351
DOM,Dominican Republic,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),52.3243921638275
CUB,Cuba,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),61.6666666666667
CRI,Costa Rica,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),33.541374853114
COL,Colombia,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),39.8467278954484
CHL,Chile,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),14.9026289456383
BRA,Brazil,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),28.3324758857832
BOL,Bolivia,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),35.5645909720299
ARG,Argentina,2020,AG.LND.AGRI.ZS,Agricultural land (% of land area),43.0004859885482
VEN,"Venezuela, RB",2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),24.3750354288306
URY,Uruguay,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),80.3908124785739
PER,Peru,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),19.60835078125
PRY,Paraguay,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),53.2711832368487
PAN,Panama,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),29.4057158263683
NIC,Nicaragua,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),42.3051354495596
MEX,Mexico,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),51.5064078294195
HND,Honduras,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),31.9599606756636
GTM,Guatemala,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),43.0384471817842
SLV,El Salvador,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),57.707528957529
ECU,Ecuador,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),22.024480592688
DOM,Dominican Republic,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),52.4107297353709
CUB,Cuba,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),61.6666666666667
CRI,Costa Rica,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),33.342687034861
COL,Colombia,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),38.7691151870212
CHL,Chile,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),14.5631870231053
BRA,Brazil,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),28.3296044335223
BOL,Bolivia,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),35.6827879627065
ARG,Argentina,2021,AG.LND.AGRI.ZS,Agricultural land (% of land area),43.1097420606645
VEN,"Venezuela, RB",2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),24.3750354288306
URY,Uruguay,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),80.8735287395726
PER,Peru,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),19.05121875
PRY,Paraguay,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),54.1069405157129
PAN,Panama,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),29.4057158263683
NIC,Nicaragua,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),42.3051354495596
MEX,Mexico,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),50.8701226883407
HND,Honduras,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),31.9599606756636
GTM,Guatemala,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),43.0384471817842
SLV,El Salvador,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),57.707528957529
ECU,Ecuador,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),21.5332581736189
DOM,Dominican Republic,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),54.6941243644449
CUB,Cuba,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),61.6666666666667
CRI,Costa Rica,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),33.1439992166079
COL,Colombia,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),37.6412798557909
CHL,Chile,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),14.3199327104591
BRA,Brazil,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),28.3267329812614
BOL,Bolivia,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),35.8307014677375
ARG,Argentina,2022,AG.LND.AGRI.ZS,Agricultural land (% of land area),43.4276443440799
VEN,"Venezuela, RB",2023,AG.LND.AGRI.ZS,Agricultural land (% of land area),24.3750354288306
URY,Uruguay,2023,AG.LND.AGRI.ZS,Agricultural land (% of land area),81.3541309564621
PER,Peru,2023,AG.LND.AGRI.ZS,Agricultural land (% of land area),19.05121875
PRY,Paraguay,2023,AG.LND.AGRI.ZS,Agricultural land (% of land area),54.1069421552674
PAN,Panama,2023,AG.LND.AGRI.ZS,Agricultural land (% of land area),29.522326772715
NIC,Nicaragua,2023,AG.LND.AGRI.ZS,Agricultural land (% of land area),42.3051354495596
